id,type,file_path,line_number,string_name,original_text,translation,context,notes
5801,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,152,,出版商,Nhà xuất bản,case 8://出版商,Chinese parts: 出版商
5802,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,154,,出版商,Nhà xuất bản,"System.out.println(""出版商:"" + header.getBookMan());",Chinese parts: 出版商
5803,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,156,,零售商,Nhà bán lẻ,case 9:// 零售商,Chinese parts: 零售商
5804,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,158,,零售商,Nhà bán lẻ,"System.out.println(""零售商:"" + header.getShopKeeper());",Chinese parts: 零售商
5805,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,167,,内容长度,Độ dài nội dung,"System.out.println(""内容长度:"" + _TotalContentLen);",Chinese parts: 内容长度
5806,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,169,,文件结束,Kết thúc tệp,case 12://UMD文件结束,Chinese parts: 文件结束
5807,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,172,,整个文件长度,Tổng độ dài tệp,"System.out.println(""整个文件长度"" + num2);",Chinese parts: 整个文件长度
5808,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,182,,正文,Nội dung chính,case 129://正文,Chinese parts: 正文
5809,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,183,,章节偏移,Độ lệch chương,case 131://章节偏移,Chinese parts: 章节偏移
5810,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,185,,章节偏移,Độ lệch chương,"System.out.println(""章节偏移:"" + _AdditionalCheckNumber);",Chinese parts: 章节偏移
5811,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,187,,章节标题,Tiêu đề chương,case 132://章节标题，正文,Chinese parts: 章节标题
5812,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,187,,正文,Nội dung chính,case 132://章节标题，正文,Chinese parts: 正文
5813,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,189,,章节标题,Tiêu đề chương,"System.out.println(""章节标题，正文:"" + _AdditionalCheckNumber",Chinese parts: 章节标题
5814,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,189,,正文,Nội dung chính,"System.out.println(""章节标题，正文:"" + _AdditionalCheckNumber);",Chinese parts: 正文
5815,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,191,,封面,Bìa,case 130://封面（jpg）,Chinese parts: 封面
5816,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,195,,页面偏移,Độ lệch trang,case 135://页面偏移（Page Offset）,Chinese parts: 页面偏移
5817,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,196,,一字节,Một byte,reader.readUint8();//fontSize 一字节 字体大小,Chinese parts: 一字节
5818,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,196,,字体大小,Cỡ chữ,er.readUint8();//fontSize 一字节 字体大小,Chinese parts: 字体大小
5819,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,197,,屏幕宽度,Chiều rộng màn hình,der.readUint8();//screenWidth 屏幕宽度,Chinese parts: 屏幕宽度
5820,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,198,,指向一个页面偏移数据块,Trỏ đến khối dữ liệu độ lệch trang,er.readBytes(4);//BlockRandom 指向一个页面偏移数据块,Chinese parts: 指向一个页面偏移数据块
5821,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,202,,许可证,Giấy phép,case 241://许可证(LICENCE KEY),Chinese parts: 许可证
5822,source_code,modules\book\src\main\java\me\ag2s\umdlib\umd\UmdReader.java,204,,许可证,Giấy phép,"System.out.println(""许可证(LICENCE KEY):"" + reader.readH",Chinese parts: 许可证
5823,source_code,modules\book\src\main\java\me\ag2s\epublib\epub\NCXDocumentV3.java,72,,的必须属性,Thuộc tính bắt buộc,"epub_type = ""epub:type"";//nav的必须属性",Chinese parts: 的必须属性
5824,source_code,modules\book\src\main\java\me\ag2s\epublib\epub\NCXDocumentV3.java,112,,该,Tệp này,"Log.v(TAG, ""该epub文件不标准，使用了epub2的目录文件"");",Chinese parts: 该
5825,source_code,modules\book\src\main\java\me\ag2s\epublib\epub\NCXDocumentV3.java,112,,文件不标准,không chuẩn,"Log.v(TAG, ""该epub文件不标准，使用了epub2的目录文件"");",Chinese parts: 文件不标准
5826,source_code,modules\book\src\main\java\me\ag2s\epublib\epub\NCXDocumentV3.java,112,,使用了,đã sử dụng,"Log.v(TAG, ""该epub文件不标准，使用了epub2的目录文件"");",Chinese parts: 使用了
5827,source_code,modules\book\src\main\java\me\ag2s\epublib\epub\NCXDocumentV3.java,112,,的目录文件,tệp mục lục,"og.v(TAG, ""该epub文件不标准，使用了epub2的目录文件"");",Chinese parts: 的目录文件
5828,source_code,modules\book\src\main\java\me\ag2s\epublib\epub\NCXDocumentV3.java,122,,目录文件未发现,Tệp mục lục không tìm thấy,"Log.d(TAG, ""epub3目录文件未发现nav节点，尝试使用epub2的规则解析"");",Chinese parts: 目录文件未发现
5829,source_code,modules\book\src\main\java\me\ag2s\epublib\epub\NCXDocumentV3.java,122,,节点,nút,"Log.d(TAG, ""epub3目录文件未发现nav节点，尝试使用epub2的规则解析"");",Chinese parts: 节点
5830,source_code,modules\book\src\main\java\me\ag2s\epublib\epub\NCXDocumentV3.java,122,,尝试使用,Thử sử dụng,"Log.d(TAG, ""epub3目录文件未发现nav节点，尝试使用epub2的规则解析"");",Chinese parts: 尝试使用
5831,source_code,modules\book\src\main\java\me\ag2s\epublib\epub\NCXDocumentV3.java,122,,的规则解析,quy tắc phân tích,"", ""epub3目录文件未发现nav节点，尝试使用epub2的规则解析"");",Chinese parts: 的规则解析
5832,source_code,modules\book\src\main\java\me\ag2s\epublib\epub\NCXDocumentV3.java,342,,目录,Mục lục,"serializer.text(""目录"");",Chinese parts: 目录
