id,type,file_path,line_number,string_name,original_text,translation,context,notes
2601,xml_string,app\src\main\res\values-zh-rTW\strings.xml,236,import_replace_rule,匯入取代規則,Nhập quy tắc thay thế,String resource: import_replace_rule,Chinese parts: 匯入取代規則
2602,xml_string,app\src\main\res\values-zh-rTW\strings.xml,237,import_replace_rule_on_line,匯入線上規則,Nhập quy tắc trực tuyến,String resource: import_replace_rule_on_line,Chinese parts: 匯入線上規則
2603,xml_string,app\src\main\res\values-zh-rTW\strings.xml,238,check_update_interval,檢查更新間隔,Tần suất kiểm tra cập nhật,String resource: check_update_interval,Chinese parts: 檢查更新間隔
2604,xml_string,app\src\main\res\values-zh-rTW\strings.xml,239,bookshelf_px_0,按閱讀時間,Theo thời gian đọc,String resource: bookshelf_px_0,Chinese parts: 按閱讀時間
2605,xml_string,app\src\main\res\values-zh-rTW\strings.xml,240,bookshelf_px_1,按更新時間,Theo thời gian cập nhật,String resource: bookshelf_px_1,Chinese parts: 按更新時間
2606,xml_string,app\src\main\res\values-zh-rTW\strings.xml,241,bookshelf_px_2,按書名,Theo tên sách,String resource: bookshelf_px_2,Chinese parts: 按書名
2607,xml_string,app\src\main\res\values-zh-rTW\strings.xml,242,bookshelf_px_3,手動排序,Sắp xếp thủ công,String resource: bookshelf_px_3,Chinese parts: 手動排序
2608,xml_string,app\src\main\res\values-zh-rTW\strings.xml,243,read_type,閱讀方式,Kiểu đọc,String resource: read_type,Chinese parts: 閱讀方式
2609,xml_string,app\src\main\res\values-zh-rTW\strings.xml,244,compose_type,排版,Bố cục,String resource: compose_type,Chinese parts: 排版
2610,xml_string,app\src\main\res\values-zh-rTW\strings.xml,245,del_select,刪除所選,Xóa đã chọn,String resource: del_select,Chinese parts: 刪除所選
2611,xml_string,app\src\main\res\values-zh-rTW\strings.xml,246,del_msg,是否確認刪除？,Bạn có chắc chắn muốn xóa?,String resource: del_msg,Chinese parts: 是否確認刪除
2612,xml_string,app\src\main\res\values-zh-rTW\strings.xml,247,clear_font,預設字體,Phông chữ mặc định,String resource: clear_font,Chinese parts: 預設字體
2613,xml_string,app\src\main\res\values-zh-rTW\strings.xml,248,find_on_www,發現,Khám phá,String resource: find_on_www,Chinese parts: 發現
2614,xml_string,app\src\main\res\values-zh-rTW\strings.xml,249,find_source_manage,發現管理,Quản lý khám phá,String resource: find_source_manage,Chinese parts: 發現管理
2615,xml_string,app\src\main\res\values-zh-rTW\strings.xml,250,find_empty,沒有內容，去書源裡自訂吧！,Không có nội dung, hãy tùy chỉnh trong nguồn sách!,String resource: find_empty,"Chinese parts: 沒有內容, 去書源裡自訂吧"
2616,xml_string,app\src\main\res\values-zh-rTW\strings.xml,251,del_all,刪除所有,Xóa tất cả,String resource: del_all,Chinese parts: 刪除所有
2617,xml_string,app\src\main\res\values-zh-rTW\strings.xml,252,searchHistory,搜尋歷史,Lịch sử tìm kiếm,String resource: searchHistory,Chinese parts: 搜尋歷史
2618,xml_string,app\src\main\res\values-zh-rTW\strings.xml,253,clear,清除,Xóa,String resource: clear,Chinese parts: 清除
2619,xml_string,app\src\main\res\values-zh-rTW\strings.xml,254,showTitle,正文顯示標題,Hiển thị tiêu đề trong nội dung,String resource: showTitle,Chinese parts: 正文顯示標題
2620,xml_string,app\src\main\res\values-zh-rTW\strings.xml,255,refresh_default,書源同步,Đồng bộ nguồn sách,String resource: refresh_default,Chinese parts: 書源同步
2621,xml_string,app\src\main\res\values-zh-rTW\strings.xml,256,no_last_chapter,無最新章節訊息,Không có thông tin chương mới nhất,String resource: no_last_chapter,Chinese parts: 無最新章節訊息
2622,xml_string,app\src\main\res\values-zh-rTW\strings.xml,257,showTimeBattery,顯示時間和電量,Hiển thị thời gian và pin,String resource: showTimeBattery,Chinese parts: 顯示時間和電量
