id,type,file_path,line_number,string_name,original_text,translation,context,notes
5551,source_code,app\src\main\java\io\legado\app\help\storage\Restore.kt,194,,恢复服务器配置出错,,"AppLog.put(""恢复服务器配置出错\n${it.localizedMessage}"", it)",Chinese parts: 恢复服务器配置出错
5552,source_code,app\src\main\java\io\legado\app\help\storage\Restore.kt,202,,恢复直链上传出错,,"AppLog.put(""恢复直链上传出错\n${it.localizedMessage}"", it)",Chinese parts: 恢复直链上传出错
5553,source_code,app\src\main\java\io\legado\app\help\storage\Restore.kt,212,,恢复主题出错,,"AppLog.put(""恢复主题出错\n${it.localizedMessage}"", it)",Chinese parts: 恢复主题出错
5554,source_code,app\src\main\java\io\legado\app\help\storage\Restore.kt,223,,恢复阅读界面出错,,"AppLog.put(""恢复阅读界面出错\n${it.localizedMessage}"", it)",Chinese parts: 恢复阅读界面出错
5555,source_code,app\src\main\java\io\legado\app\help\storage\Restore.kt,232,,恢复阅读界面出错,,"AppLog.put(""恢复阅读界面出错\n${it.localizedMessage}"", it)",Chinese parts: 恢复阅读界面出错
5556,source_code,app\src\main\java\io\legado\app\help\storage\Restore.kt,290,,阅读恢复备份,,"LogUtils.d(TAG, ""阅读恢复备份 $fileName 文件大小 ${file.length(",Chinese parts: 阅读恢复备份
5557,source_code,app\src\main\java\io\legado\app\help\storage\Restore.kt,290,,文件大小,,"tils.d(TAG, ""阅读恢复备份 $fileName 文件大小 ${file.length()}"")",Chinese parts: 文件大小
5558,source_code,app\src\main\java\io\legado\app\help\storage\Restore.kt,293,,阅读恢复备份,,"LogUtils.d(TAG, ""阅读恢复备份 $fileName 列表大小 ${list.size}"")",Chinese parts: 阅读恢复备份
5559,source_code,app\src\main\java\io\legado\app\help\storage\Restore.kt,293,,列表大小,,"tils.d(TAG, ""阅读恢复备份 $fileName 列表大小 ${list.size}"")",Chinese parts: 列表大小
5560,source_code,app\src\main\java\io\legado\app\help\storage\Restore.kt,297,,阅读恢复备份,,"LogUtils.d(TAG, ""阅读恢复备份 $fileName 文件不存在"")",Chinese parts: 阅读恢复备份
5561,source_code,app\src\main\java\io\legado\app\help\storage\Restore.kt,297,,文件不存在,,"tils.d(TAG, ""阅读恢复备份 $fileName 文件不存在"")",Chinese parts: 文件不存在
5562,source_code,app\src\main\java\io\legado\app\help\storage\Restore.kt,300,,读取解析出错,,"AppLog.put(""$fileName\n读取解析出错\n${e.localizedMessage}"", e)",Chinese parts: 读取解析出错
5563,source_code,app\src\main\java\io\legado\app\help\storage\Restore.kt,301,,读取文件出错,,"appCtx.toastOnUi(""$fileName\n读取文件出错\n${e.localizedMessage}"")",Chinese parts: 读取文件出错
5564,source_code,app\src\main\java\io\legado\app\help\update\AppReleaseInfo.kt,39,,获取新版本出错,,"throw NoStackTraceException(""获取新版本出错"")",Chinese parts: 获取新版本出错
5565,source_code,app\src\main\java\io\legado\app\help\update\AppUpdateGitHub.kt,37,,获取新版本出错,,"throw NoStackTraceException(""获取新版本出错(${res.code})"")",Chinese parts: 获取新版本出错
