id,type,file_path,line_number,string_name,original_text,translation,context,notes
4401,source_code,app\src\main\java\io\legado\app\ui\file\HandleFileActivity.kt,235,,添加手动输入选项,Thêm tùy chọn nhập thủ công,"string.manual_input), 112) // 添加手动输入选项",Chinese parts: 添加手动输入选项
4402,source_code,app\src\main\java\io\legado\app\ui\file\HandleFileActivity.kt,241,,添加手动输入选项,Thêm tùy chọn nhập thủ công,"string.manual_input), 112) // 添加手动输入选项",Chinese parts: 添加手动输入选项
4403,source_code,app\src\main\java\io\legado\app\ui\file\HandleFileViewModel.kt,29,,上传文件失败,Tải lên tệp thất bại,"AppLog.put(""上传文件失败\n${it.localizedMessage}"", it)",Chinese parts: 上传文件失败
4404,source_code,app\src\main\java\io\legado\app\ui\font\FontAdapter.kt,49,,读取字体,Đọc phông chữ,"AppLog.put(""读取字体 ${item.name} 出错\n${it.localiz",Chinese parts: 读取字体
4405,source_code,app\src\main\java\io\legado\app\ui\font\FontAdapter.kt,49,,出错,Xảy ra lỗi,"AppLog.put(""读取字体 ${item.name} 出错\n${it.localizedMessage}"", it,",Chinese parts: 出错
4406,source_code,app\src\main\java\io\legado\app\ui\font\FontSelectDialog.kt,163,,加载字体文件失败,Tải tệp phông chữ thất bại,"AppLog.put(""加载字体文件失败\n${it.localizedMessage}"", it)",Chinese parts: 加载字体文件失败
4407,source_code,app\src\main\java\io\legado\app\ui\login\SourceLoginDialog.kt,181,,登录出错,Đăng nhập bị lỗi,"AppLog.put(""登录出错\n${e.localizedMessage}"", e)",Chinese parts: 登录出错
4408,source_code,app\src\main\java\io\legado\app\ui\login\SourceLoginDialog.kt,182,,登录出错,Đăng nhập bị lỗi,"context?.toastOnUi(""登录出错\n${e.localizedMessage}"")",Chinese parts: 登录出错
4409,source_code,app\src\main\java\io\legado\app\ui\login\SourceLoginViewModel.kt,21,,没有参数,Không có tham số,"throw NoStackTraceException(""没有参数"")",Chinese parts: 没有参数
4410,source_code,app\src\main\java\io\legado\app\ui\login\SourceLoginViewModel.kt,35,,未找到书源,Không tìm thấy nguồn sách,"context.toastOnUi(""未找到书源"")",Chinese parts: 未找到书源
