id,type,file_path,line_number,string_name,original_text,translation,context,notes
4501,source_code,app\src\main\java\io\legado\app\ui\main\bookshelf\BaseBookshelfFragment.kt,141,,添加中,,"waitDialog.setText(""添加中... ($count)"")",Chinese parts: 添加中
4502,source_code,app\src\main\java\io\legado\app\ui\main\bookshelf\BaseBookshelfFragment.kt,155,,添加中,,"waitDialog.setText(""添加中..."")",Chinese parts: 添加中
4503,source_code,app\src\main\java\io\legado\app\ui\main\bookshelf\BookshelfViewModel.kt,93,,添加网址失败,,"context.toastOnUi(""添加网址失败"")",Chinese parts: 添加网址失败
4504,source_code,app\src\main\java\io\legado\app\ui\main\bookshelf\BookshelfViewModel.kt,96,,添加网址出错,,"AppLog.put(""添加网址出错\n${it.localizedMessage}"", it,",Chinese parts: 添加网址出错
4505,source_code,app\src\main\java\io\legado\app\ui\main\bookshelf\BookshelfViewModel.kt,123,,书籍不能为空,,"throw NoStackTraceException(""书籍不能为空"")",Chinese parts: 书籍不能为空
4506,source_code,app\src\main\java\io\legado\app\ui\main\bookshelf\BookshelfViewModel.kt,127,,导出书籍出错,,"context.toastOnUi(""导出书籍出错\n${it.localizedMessage}"")",Chinese parts: 导出书籍出错
4507,source_code,app\src\main\java\io\legado\app\ui\main\bookshelf\BookshelfViewModel.kt,148,,格式不对,,"throw NoStackTraceException(""格式不对"")",Chinese parts: 格式不对
4508,source_code,app\src\main\java\io\legado\app\ui\main\explore\ExploreFragment.kt,165,,发现界面更新数据出错,,"AppLog.put(""发现界面更新数据出错"", it)",Chinese parts: 发现界面更新数据出错
4509,source_code,app\src\main\java\io\legado\app\ui\main\my\MyFragment.kt,87,,复制地址,,"ontext?.selector(arrayListOf(""复制地址"", ""浏览器打开"")) { _, i ->",Chinese parts: 复制地址
4510,source_code,app\src\main\java\io\legado\app\ui\main\my\MyFragment.kt,87,,浏览器打开,,"selector(arrayListOf(""复制地址"", ""浏览器打开"")) { _, i ->",Chinese parts: 浏览器打开
