Dịch các chuỗi ứng dụng Legado này từ tiếng Trung sang tiếng Việt:

**DỰ ÁN**: Legado - Ứng dụng đọc sách Android mã nguồn mở
**BỐI CẢNH**: Ứng dụng đọc sách với các tính năng:
- Quản lý nguồn sách
- Giao diện đọc tùy chỉnh
- Text-to-Speech (TTS)
- Nhập/Xuất dữ liệu
- Dịch vụ web

**YÊU CẦU DỊCH**:
- Tiếng Việt tự nhiên, thân thiện với người dùng mobile
- Giữ định dạng CSV hoàn toàn giống nhau
- Chỉ điền cột "translation"
- Giữ nguyên các placeholder như %s, %d, \n
- Sử dụng thuật ngữ nhất quán

**TỪ VỰNG CHUẨN**:
- 阅读 = Đọc sách
- 书源 = Nguồn sách
- 书架 = Kệ sách
- 朗读 = Đọc to / TTS
- 搜索 = Tìm kiếm
- 设置 = Cài đặt
- 导入 = Nhập
- 导出 = Xuất
- 备份 = Sao lưu
- 恢复 = Khôi phục
- 刷新 = Làm mới
- 缓存 = Bộ nhớ đệm
- 主题 = Giao diện
- 界面 = Giao diện
- 管理 = Quản lý
- 编辑 = Chỉnh sửa
- 删除 = Xóa
- 添加 = Thêm
- 分享 = Chia sẻ
- 下载 = Tải về
- 更新 = Cập nhật
- 目录 = Mục lục
- 章节 = Chương
- 页面 = Trang
- 字体 = Phông chữ
- 亮度 = Độ sáng
- 背景 = Nền
- 颜色 = Màu sắc

**PHONG CÁCH DỊCH**:
- Ngôn ngữ giao diện mobile (ngắn gọn, rõ ràng)
- Thân thiện, không quá kỹ thuật
- Theo chuẩn Android bằng tiếng Việt
- Text nút bấm ngắn (dưới 20 ký tự)
- Menu items mô tả nhưng súc tích

Dữ liệu CSV cần dịch:
id,type,file_path,line_number,string_name,original_text,translation,context,notes
701,xml_string,app\src\main\res\values-zh\strings.xml,729,night_accent,夜间，强调色,,String resource: night_accent,"Chinese parts: 夜间, 强调色"
702,xml_string,app\src\main\res\values-zh\strings.xml,730,night_background_color,夜间，背景色,,String resource: night_background_color,"Chinese parts: 夜间, 背景色"
703,xml_string,app\src\main\res\values-zh\strings.xml,731,night_navbar_color,夜间，底栏色,,String resource: night_navbar_color,"Chinese parts: 夜间, 底栏色"
704,xml_string,app\src\main\res\values-zh\strings.xml,732,auto_change_source,自动换源,,String resource: auto_change_source,Chinese parts: 自动换源
705,xml_string,app\src\main\res\values-zh\strings.xml,733,text_full_justify,文字两端对齐,,String resource: text_full_justify,Chinese parts: 文字两端对齐
706,xml_string,app\src\main\res\values-zh\strings.xml,734,text_bottom_justify,文字底部对齐,,String resource: text_bottom_justify,Chinese parts: 文字底部对齐
707,xml_string,app\src\main\res\values-zh\strings.xml,735,auto_page_speed,自动翻页速度,,String resource: auto_page_speed,Chinese parts: 自动翻页速度
708,xml_string,app\src\main\res\values-zh\strings.xml,736,sort_by_url,地址排序,,String resource: sort_by_url,Chinese parts: 地址排序
709,xml_string,app\src\main\res\values-zh\strings.xml,737,backup_summary,本地和 WebDav 一起备份,,String resource: backup_summary,"Chinese parts: 本地和, 一起备份"
710,xml_string,app\src\main\res\values-zh\strings.xml,738,restore_summary,优先从 WebDav 恢复，长按从本地恢复,,String resource: restore_summary,"Chinese parts: 优先从, 恢复, 长按从本地恢复"
711,xml_string,app\src\main\res\values-zh\strings.xml,739,import_old_summary,选择旧版备份文件夹,,String resource: import_old_summary,Chinese parts: 选择旧版备份文件夹
