id,type,file_path,line_number,string_name,original_text,translation,context,notes
2251,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1096,unsupport_archivefile_entry,压缩文件内没有支持的文件,Tệp nén không có tệp hỗ trợ.,String resource: unsupport_archivefile_entry,Chinese parts: 压缩文件内没有支持的文件
2252,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1097,no_books_dir,没有设置书籍保存位置!,Chưa cài đặt vị trí lưu sách!,String resource: no_books_dir,Chinese parts: 没有设置书籍保存位置
2253,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1098,delete_alert,删除提醒,Cảnh báo xóa,String resource: delete_alert,Chinese parts: 删除提醒
2254,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1099,no_book_found_bookshelf,"未在书架上找到所选书籍, 是否重新导入？","Không tìm thấy sách đã chọn trên kệ sách, bạn có muốn nhập lại không?",String resource: no_book_found_bookshelf,"Chinese parts: 未在书架上找到所选书籍, 是否重新导入"
2255,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1100,archive_not_found,未能在书籍保存目录找到压缩文件，是否重新导入？,Không tìm thấy tệp nén trong thư mục lưu sách, bạn có muốn nhập lại không?,String resource: archive_not_found,"Chinese parts: 未能在书籍保存目录找到压缩文件, 是否重新导入"
2256,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1101,privacy_policy,用户隐私与协议,Chính sách quyền riêng tư và thỏa thuận người dùng,String resource: privacy_policy,Chinese parts: 用户隐私与协议
2257,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1102,agree,同意,Đồng ý,String resource: agree,Chinese parts: 同意
2258,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1103,refuse,拒绝,Từ chối,String resource: refuse,Chinese parts: 拒绝
2259,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1104,file_manage,文件管理,Quản lý tệp,String resource: file_manage,Chinese parts: 文件管理
2260,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1105,file_manage_summary,管理私有文件夹的文件,Quản lý các tệp trong thư mục riêng tư,String resource: file_manage_summary,Chinese parts: 管理私有文件夹的文件
2261,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1106,create_folder,创建文件夹,Tạo thư mục,String resource: create_folder,Chinese parts: 创建文件夹
2262,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1107,allow_drop_down_refresh,允许下拉刷新,Cho phép làm mới bằng cách kéo xuống,String resource: allow_drop_down_refresh,Chinese parts: 允许下拉刷新
2263,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1108,text_underline,文字下划线,Gạch chân văn bản,String resource: text_underline,Chinese parts: 文字下划线
2264,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1109,select_new_source,选中新增源,Chọn nguồn mới được thêm,String resource: select_new_source,Chinese parts: 选中新增源
2265,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1110,select_update_source,选中更新源,Chọn nguồn đã cập nhật,String resource: select_update_source,Chinese parts: 选中更新源
2266,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1111,set_local_password,设置本地密码,Đặt mật khẩu cục bộ,String resource: set_local_password,Chinese parts: 设置本地密码
2267,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1112,set_local_password_summary,"本地密码用来对备份的敏感信息加密和解密,如需在不同设备之间同步,本地密码需一致.","Mật khẩu cục bộ dùng để mã hóa và giải mã thông tin nhạy cảm trong bản sao lưu. Nếu cần đồng bộ giữa các thiết bị, mật khẩu cục bộ phải giống nhau.",String resource: set_local_password_summary,"Chinese parts: 本地密码用来对备份的敏感信息加密和解密, 如需在不同设备之间同步, 本地密码需一致"
2268,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1113,only_latest_backup_t,仅保留最新备份,Chỉ giữ bản sao lưu mới nhất,String resource: only_latest_backup_t,Chinese parts: 仅保留最新备份
2269,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1114,only_latest_backup_s,本地备份仅保留最新备份文件,Sao lưu cục bộ chỉ giữ tệp sao lưu mới nhất,String resource: only_latest_backup_s,Chinese parts: 本地备份仅保留最新备份文件
2270,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1115,webdav_application_authorization_error,webDav应用验证失败,Xác thực ứng dụng WebDAV thất bại,String resource: webdav_application_authorization_error,Chinese parts: 应用验证失败
2271,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1116,load_word_count,加載字數,Tải số lượng từ,String resource: load_word_count,Chinese parts: 加載字數
2272,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1117,replace_exclude_scope,排除范围，选填书名或者书源 URL,Phạm vi loại trừ, tùy chọn tên sách hoặc URL nguồn sách,String resource: replace_exclude_scope,"Chinese parts: 排除范围, 选填书名或者书源"
2273,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1118,format_js_rule,格式化规则(formatJs),Quy tắc định dạng (formatJs),String resource: format_js_rule,Chinese parts: 格式化规则
2274,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1119,adjust_pos,调整位置,Điều chỉnh vị trí,String resource: adjust_pos,Chinese parts: 调整位置
2275,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1120,select_section_export,選擇待導出章節,Chọn chương cần xuất,String resource: select_section_export,Chinese parts: 選擇待導出章節
2276,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1121,error_scope_input,請輸入正確的範圍,Vui lòng nhập phạm vi chính xác,String resource: error_scope_input,Chinese parts: 請輸入正確的範圍
2277,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1122,custom_export,自定義導出,Xuất tùy chỉnh,String resource: custom_export,Chinese parts: 自定義導出
2278,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1123,file_contains_number,每個文件包含的章節數量,Số chương trong mỗi tệp,String resource: file_contains_number,Chinese parts: 每個文件包含的章節數量
2279,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1124,export_chapter_index,需要輸出的章節,Chương cần xuất,String resource: export_chapter_index,Chinese parts: 需要輸出的章節
2280,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1125,shrink_database,压缩数据库,Nén cơ sở dữ liệu,String resource: shrink_database,Chinese parts: 压缩数据库
2281,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1126,shrink_database_summary,减小数据库文件的大小,Giảm kích thước tệp cơ sở dữ liệu,String resource: shrink_database_summary,Chinese parts: 减小数据库文件的大小
2282,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1127,is_compress,是否压缩,Có nén không?,String resource: is_compress,Chinese parts: 是否压缩
2283,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1128,sort_desc,反序,Thứ tự ngược,String resource: sort_desc,Chinese parts: 反序
2284,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1129,test,测试,Kiểm tra,String resource: test,Chinese parts: 测试
2285,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1130,show_wait_up_count,显示等待更新数量,Hiển thị số lượng chờ cập nhật,String resource: show_wait_up_count,Chinese parts: 显示等待更新数量
2286,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1131,exit_app,退出软件,Thoát ứng dụng,String resource: exit_app,Chinese parts: 退出软件
2287,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1132,result_analyzed,解析示例,Ví dụ phân tích,String resource: result_analyzed,Chinese parts: 解析示例
2288,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1133,bookshelf_px_4,綜合排序,Sắp xếp tổng hợp,String resource: bookshelf_px_4,Chinese parts: 綜合排序
2289,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1134,bookshelf_px_5,按作者,Theo tác giả,String resource: bookshelf_px_5,Chinese parts: 按作者
2290,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1135,effective_replaces,起效的替换,Thay thế có hiệu lực,String resource: effective_replaces,Chinese parts: 起效的替换
2291,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1136,export_book,导出书籍,Xuất sách,String resource: export_book,Chinese parts: 导出书籍
2292,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1137,export_book_notification_content,"正在导出(%1$s),还有%2$d本待导出","Đang xuất (%1$s), còn %2$d sách chờ xuất",String resource: export_book_notification_content,"Chinese parts: 正在导出, 还有, 本待导出"
2293,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1138,export_md,导出(MD),Xuất (MD),String resource: export_md,Chinese parts: 导出
2294,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1139,change_source_delay,换源间隔,Khoảng thời gian đổi nguồn,String resource: change_source_delay,Chinese parts: 换源间隔
2295,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1140,change_source_progress,""" 結果 %1$d, 當前進度 %2$d / %3$d: %4$s""","Kết quả %1$d, tiến độ hiện tại %2$d / %3$d: %4$s",String resource: change_source_progress,"Chinese parts: 結果, 當前進度"
2296,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1141,open_book_info_by_click_title,点击书名打开详情,Nhấn tên sách để mở chi tiết,String resource: open_book_info_by_click_title,Chinese parts: 点击书名打开详情
2297,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1142,export_wait,等待导出,Chờ xuất,String resource: export_wait,Chinese parts: 等待导出
2298,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1143,sync_book_progress_success,進度同步成功,Đồng bộ tiến độ thành công,String resource: sync_book_progress_success,Chinese parts: 進度同步成功
2299,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1144,default_home_page,默认主页,Trang chủ mặc định,String resource: default_home_page,Chinese parts: 默认主页
2300,xml_string,app\src\main\res\values-zh-rHK\strings.xml,1145,show_bookshelf_fast_scroller,显示快速滚动条,Hiển thị thanh cuộn nhanh,String resource: show_bookshelf_fast_scroller,Chinese parts: 显示快速滚动条
