id,type,file_path,line_number,string_name,original_text,translation,context,notes
3951,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,156,,分钟,phút,"i(""朗读定时 ${AppConfig.ttsTimer} 分钟"")",Chinese parts: 分钟
3952,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,272,,启动朗读出错,Lỗi khi bắt đầu đọc to,"AppLog.put(""启动朗读出错\n${it.localizedMessage}"", it,",Chinese parts: 启动朗读出错
3953,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,431,,未获取到音频焦点,Không lấy được tiêu điểm âm thanh,"toastOnUi(""未获取到音频焦点"")",Chinese parts: 未获取到音频焦点
3954,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,536,,忽略音频焦点处理,Bỏ qua xử lý tiêu điểm âm thanh,"AppLog.put(""忽略音频焦点处理(TTS)"")",Chinese parts: 忽略音频焦点处理
3955,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,542,,音频焦点获得,Đã lấy được tiêu điểm âm thanh,"AppLog.put(""音频焦点获得,继续朗读"")",Chinese parts: 音频焦点获得
3956,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,542,,继续朗读,Tiếp tục đọc to,"AppLog.put(""音频焦点获得,继续朗读"")",Chinese parts: 继续朗读
3957,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,545,,音频焦点获得,Đã lấy được tiêu điểm âm thanh,"AppLog.put(""音频焦点获得"")",Chinese parts: 音频焦点获得
3958,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,550,,音频焦点丢失,Mất tiêu điểm âm thanh,"AppLog.put(""音频焦点丢失,暂停朗读"")",Chinese parts: 音频焦点丢失
3959,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,550,,暂停朗读,Tạm dừng đọc to,"AppLog.put(""音频焦点丢失,暂停朗读"")",Chinese parts: 暂停朗读
3960,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,555,,音频焦点暂时丢失并会很快再次获得,Tiêu điểm âm thanh tạm thời bị mất và sẽ sớm được lấy lại,"AppLog.put(""音频焦点暂时丢失并会很快再次获得,暂停朗读"")",Chinese parts: 音频焦点暂时丢失并会很快再次获得
3961,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,555,,暂停朗读,Tạm dừng đọc to,"AppLog.put(""音频焦点暂时丢失并会很快再次获得,暂停朗读"")",Chinese parts: 暂停朗读
3962,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,564,,音频焦点短暂丢失,Tiêu điểm âm thanh bị mất trong thời gian ngắn,"AppLog.put(""音频焦点短暂丢失,不做处理"")",Chinese parts: 音频焦点短暂丢失
3963,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,564,,不做处理,Không xử lý,"AppLog.put(""音频焦点短暂丢失,不做处理"")",Chinese parts: 不做处理
3964,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,575,,创建朗读通知出错,Lỗi khi tạo thông báo đọc to,"AppLog.put(""创建朗读通知出错,${e.localizedMessage}"", e, tr",Chinese parts: 创建朗读通知出错
3965,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,669,,创建朗读通知出错,Lỗi khi tạo thông báo đọc to,"AppLog.put(""创建朗读通知出错,${e.localizedMessage}"", e, tr",Chinese parts: 创建朗读通知出错
3966,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,686,,朗读结束跳转下一章并朗读,Đọc to xong, chuyển sang chương tiếp theo và đọc,"rTextChapter?.chapter?.title} 朗读结束跳转下一章并朗读"")",Chinese parts: 朗读结束跳转下一章并朗读
3967,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,746,,来电结束,Cuộc gọi kết thúc,"AppLog.put(""来电结束,继续朗读"")",Chinese parts: 来电结束
3968,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,746,,继续朗读,Tiếp tục đọc to,"AppLog.put(""来电结束,继续朗读"")",Chinese parts: 继续朗读
3969,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,749,,来电结束,Cuộc gọi kết thúc,"AppLog.put(""来电结束"")",Chinese parts: 来电结束
3970,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,755,,来电响铃,Có cuộc gọi đến,"AppLog.put(""来电响铃,暂停朗读"")",Chinese parts: 来电响铃
3971,source_code,app\src\main\java\io\legado\app\service\BaseReadAloudService.kt,755,,暂停朗读,Tạm dừng đọc to,"AppLog.put(""来电响铃,暂停朗读"")",Chinese parts: 暂停朗读
