id,type,file_path,line_number,string_name,original_text,translation,context,notes
1051,xml_string,app\src\main\res\values-zh\strings.xml,1083,same_title_removed,移除重复标题,Đã xóa tiêu đề trùng lặp,String resource: same_title_removed,Chinese parts: 移除重复标题
1052,xml_string,app\src\main\res\values-zh\strings.xml,1084,update_book_fail,更新失败,Cập nhật thất bại,String resource: update_book_fail,Chinese parts: 更新失败
1053,xml_string,app\src\main\res\values-zh\strings.xml,1085,notification_permission_rationale,阅读需要发送通知来显示朗读控制和下载进度,Đọc sách cần gửi thông báo để hiển thị điều khiển Đọc to và tiến độ tải về.,String resource: notification_permission_rationale,Chinese parts: 阅读需要发送通知来显示朗读控制和下载进度
1054,xml_string,app\src\main\res\values-zh\strings.xml,1086,webdav_after_local_restore_confirm,"webDav书源比本地新,是否恢复",Nguồn sách WebDAV mới hơn bản cục bộ, bạn có muốn khôi phục không?,String resource: webdav_after_local_restore_confirm,"Chinese parts: 书源比本地新, 是否恢复"
1055,xml_string,app\src\main\res\values-zh\strings.xml,1087,c_whitelist,白名单(contentWhitelist),Danh sách trắng (contentWhitelist),String resource: c_whitelist,Chinese parts: 白名单
1056,xml_string,app\src\main\res\values-zh\strings.xml,1088,c_blacklist,黑名单(contentBlacklist),Danh sách đen (contentBlacklist),String resource: c_blacklist,Chinese parts: 黑名单
1057,xml_string,app\src\main\res\values-zh\strings.xml,1089,confirm,确认,Xác nhận,String resource: confirm,Chinese parts: 确认
1058,xml_string,app\src\main\res\values-zh\strings.xml,1090,jump_to_another_app,跳转其它应用,Chuyển sang ứng dụng khác,String resource: jump_to_another_app,Chinese parts: 跳转其它应用
1059,xml_string,app\src\main\res\values-zh\strings.xml,1091,clear_webview_data,清除 WebView 数据,Xóa dữ liệu WebView,String resource: clear_webview_data,"Chinese parts: 清除, 数据"
1060,xml_string,app\src\main\res\values-zh\strings.xml,1092,clear_webview_data_summary,清除内置浏览器所有数据,Xóa tất cả dữ liệu của trình duyệt tích hợp.,String resource: clear_webview_data_summary,Chinese parts: 清除内置浏览器所有数据
1061,xml_string,app\src\main\res\values-zh\strings.xml,1093,source_tab_list,列表,Danh sách,String resource: source_tab_list,Chinese parts: 列表
1062,xml_string,app\src\main\res\values-zh\strings.xml,1094,dict_rule,字典规则,Quy tắc từ điển,String resource: dict_rule,Chinese parts: 字典规则
1063,xml_string,app\src\main\res\values-zh\strings.xml,1095,config_dict_rule,配置字典规则,Cấu hình quy tắc từ điển,String resource: config_dict_rule,Chinese parts: 配置字典规则
1064,xml_string,app\src\main\res\values-zh\strings.xml,1096,create,新建,Tạo mới,String resource: create,Chinese parts: 新建
1065,xml_string,app\src\main\res\values-zh\strings.xml,1097,url_rule,url规则(urlRule),Quy tắc URL (urlRule),String resource: url_rule,Chinese parts: 规则
1066,xml_string,app\src\main\res\values-zh\strings.xml,1098,show_rule,显示规则(showRule),Quy tắc hiển thị (showRule),String resource: show_rule,Chinese parts: 显示规则
1067,xml_string,app\src\main\res\values-zh\strings.xml,1099,config_txt_toc_rule,配置 TXT 目录规则,Cấu hình quy tắc mục lục TXT,String resource: config_txt_toc_rule,"Chinese parts: 配置, 目录规则"
1068,xml_string,app\src\main\res\values-zh\strings.xml,1100,import_dict_rule,导入字典规则,Nhập quy tắc từ điển,String resource: import_dict_rule,Chinese parts: 导入字典规则
1069,xml_string,app\src\main\res\values-zh\strings.xml,1101,keep_group,保留分组,Giữ nguyên nhóm,String resource: keep_group,Chinese parts: 保留分组
1070,xml_string,app\src\main\res\values-zh\strings.xml,1102,server_config,服务器配置,Cấu hình máy chủ,String resource: server_config,Chinese parts: 服务器配置
1071,xml_string,app\src\main\res\values-zh\strings.xml,1103,sure_upload,远程webDav链接已存在，是否继续,Liên kết WebDAV từ xa đã tồn tại, bạn có muốn tiếp tục không?,String resource: sure_upload,"Chinese parts: 远程, 链接已存在, 是否继续"
1072,xml_string,app\src\main\res\values-zh\strings.xml,1104,unsupport_archivefile_entry,压缩文件内没有支持的文件,Không có tệp được hỗ trợ trong tệp nén.,String resource: unsupport_archivefile_entry,Chinese parts: 压缩文件内没有支持的文件
1073,xml_string,app\src\main\res\values-zh\strings.xml,1105,no_books_dir,没有设置书籍保存位置!,Chưa đặt vị trí lưu sách!,String resource: no_books_dir,Chinese parts: 没有设置书籍保存位置
1074,xml_string,app\src\main\res\values-zh\strings.xml,1106,delete_alert,删除提醒,Cảnh báo xóa,String resource: delete_alert,Chinese parts: 删除提醒
1075,xml_string,app\src\main\res\values-zh\strings.xml,1107,no_book_found_bookshelf,"未在书架上找到所选书籍, 是否重新导入？",Không tìm thấy sách đã chọn trên kệ sách, bạn có muốn nhập lại không?,String resource: no_book_found_bookshelf,"Chinese parts: 未在书架上找到所选书籍, 是否重新导入"
1076,xml_string,app\src\main\res\values-zh\strings.xml,1108,archive_not_found,未能在书籍保存目录找到压缩文件，是否重新导入？,Không tìm thấy tệp nén trong thư mục lưu sách, bạn có muốn nhập lại không?,String resource: archive_not_found,"Chinese parts: 未能在书籍保存目录找到压缩文件, 是否重新导入"
