id,type,file_path,line_number,string_name,original_text,translation,context,notes
3101,xml_string,app\src\main\res\values-zh-rTW\strings.xml,752,restore_ignore,復原忽略列表,Khôi phục danh sách bỏ qua,String resource: restore_ignore,Chinese parts: 復原忽略列表
3102,xml_string,app\src\main\res\values-zh-rTW\strings.xml,753,restore_ignore_summary,復原時忽略一些內容不復原，方便不同手機配置不同,Bỏ qua một số nội dung khi khôi phục, tiện lợi cho các cấu hình điện thoại khác nhau.,String resource: restore_ignore_summary,"Chinese parts: 復原時忽略一些內容不復原, 方便不同手機配置不同"
3103,xml_string,app\src\main\res\values-zh-rTW\strings.xml,754,read_config,閱讀介面設定,Cài đặt giao diện đọc sách,String resource: read_config,Chinese parts: 閱讀介面設定
3104,xml_string,app\src\main\res\values-zh-rTW\strings.xml,755,group_name,分組名稱,Tên nhóm,String resource: group_name,Chinese parts: 分組名稱
3105,xml_string,app\src\main\res\values-zh-rTW\strings.xml,756,note_content,備註內容,Nội dung ghi chú,String resource: note_content,Chinese parts: 備註內容
3106,xml_string,app\src\main\res\values-zh-rTW\strings.xml,757,replace_enable_default_t,預設啟用取代淨化,Mặc định bật thay thế và làm sạch,String resource: replace_enable_default_t,Chinese parts: 預設啟用取代淨化
3107,xml_string,app\src\main\res\values-zh-rTW\strings.xml,758,replace_enable_default_s,新加入書架的書是否啟用取代淨化,Tự động bật thay thế và làm sạch cho sách mới thêm vào kệ?,String resource: replace_enable_default_s,Chinese parts: 新加入書架的書是否啟用取代淨化
3108,xml_string,app\src\main\res\values-zh-rTW\strings.xml,759,select_restore_file,選擇復原文件,Chọn tệp khôi phục,String resource: select_restore_file,Chinese parts: 選擇復原文件
3109,xml_string,app\src\main\res\values-zh-rTW\strings.xml,760,day_background_too_dark,白天背景不能太暗,Nền ban ngày không được quá tối,String resource: day_background_too_dark,Chinese parts: 白天背景不能太暗
3110,xml_string,app\src\main\res\values-zh-rTW\strings.xml,761,day_bottom_bar_too_dark,白天底欄不能太暗,Thanh dưới ban ngày không được quá tối,String resource: day_bottom_bar_too_dark,Chinese parts: 白天底欄不能太暗
3111,xml_string,app\src\main\res\values-zh-rTW\strings.xml,762,night_background_too_light,夜間背景不能太亮,Nền ban đêm không được quá sáng,String resource: night_background_too_light,Chinese parts: 夜間背景不能太亮
3112,xml_string,app\src\main\res\values-zh-rTW\strings.xml,763,night_bottom_bar_too_light,夜間底欄不能太亮,Thanh dưới ban đêm không được quá sáng,String resource: night_bottom_bar_too_light,Chinese parts: 夜間底欄不能太亮
3113,xml_string,app\src\main\res\values-zh-rTW\strings.xml,764,accent_background_diff,強調色不能和背景顏色相似,Màu nhấn không được giống màu nền,String resource: accent_background_diff,Chinese parts: 強調色不能和背景顏色相似
3114,xml_string,app\src\main\res\values-zh-rTW\strings.xml,765,accent_text_diff,強調色不能和文字顏色相似,Màu nhấn không được giống màu chữ,String resource: accent_text_diff,Chinese parts: 強調色不能和文字顏色相似
3115,xml_string,app\src\main\res\values-zh-rTW\strings.xml,766,wrong_format,格式不對,Sai định dạng,String resource: wrong_format,Chinese parts: 格式不對
3116,xml_string,app\src\main\res\values-zh-rTW\strings.xml,767,error,錯誤,Lỗi,String resource: error,Chinese parts: 錯誤
3117,xml_string,app\src\main\res\values-zh-rTW\strings.xml,768,show_brightness_view,顯示亮度調節控制項,Hiển thị thanh điều chỉnh độ sáng,String resource: show_brightness_view,Chinese parts: 顯示亮度調節控制項
3118,xml_string,app\src\main\res\values-zh-rTW\strings.xml,769,language,語言,Ngôn ngữ,String resource: language,Chinese parts: 語言
3119,xml_string,app\src\main\res\values-zh-rTW\strings.xml,770,import_rss_source,匯入訂閱源,Nhập nguồn RSS,String resource: import_rss_source,Chinese parts: 匯入訂閱源
3120,xml_string,app\src\main\res\values-zh-rTW\strings.xml,771,donate_summary,您的支援是我更新的動力,Sự ủng hộ của bạn là động lực để tôi cập nhật,String resource: donate_summary,Chinese parts: 您的支援是我更新的動力
3121,xml_string,app\src\main\res\values-zh-rTW\strings.xml,772,about_summary,公眾號[开源阅读软件],Tài khoản công khai: [开源阅读软件],String resource: about_summary,"Chinese parts: 公眾號, 开源阅读软件"
3122,xml_string,app\src\main\res\values-zh-rTW\strings.xml,773,read_record,閱讀記錄,Lịch sử đọc sách,String resource: read_record,Chinese parts: 閱讀記錄
3123,xml_string,app\src\main\res\values-zh-rTW\strings.xml,774,del_read_record,刪除閲讀記錄,Xóa lịch sử đọc sách,String resource: del_read_record,Chinese parts: 刪除閲讀記錄
3124,xml_string,app\src\main\res\values-zh-rTW\strings.xml,775,read_record_summary,閱讀時間記錄,Ghi lại thời gian đọc sách,String resource: read_record_summary,Chinese parts: 閱讀時間記錄
3125,xml_string,app\src\main\res\values-zh-rTW\strings.xml,776,local_tts,本機TTS,TTS cục bộ,String resource: local_tts,Chinese parts: 本機
3126,xml_string,app\src\main\res\values-zh-rTW\strings.xml,777,thread_count,執行緒數,Số luồng,String resource: thread_count,Chinese parts: 執行緒數
3127,xml_string,app\src\main\res\values-zh-rTW\strings.xml,778,all_read_time,總閱讀時間,Tổng thời gian đọc sách,String resource: all_read_time,Chinese parts: 總閱讀時間
3128,xml_string,app\src\main\res\values-zh-rTW\strings.xml,779,un_select_all,全不選,Bỏ chọn tất cả,String resource: un_select_all,Chinese parts: 全不選
3129,xml_string,app\src\main\res\values-zh-rTW\strings.xml,780,import_str,匯入,Nhập,String resource: import_str,Chinese parts: 匯入
3130,xml_string,app\src\main\res\values-zh-rTW\strings.xml,781,export_str,匯出,Xuất,String resource: export_str,Chinese parts: 匯出
3131,xml_string,app\src\main\res\values-zh-rTW\strings.xml,782,save_theme_config,儲存主題配置,Lưu cấu hình giao diện,String resource: save_theme_config,Chinese parts: 儲存主題配置
3132,xml_string,app\src\main\res\values-zh-rTW\strings.xml,783,save_day_theme_summary,儲存白天主題配置以供呼叫和分享,Lưu cấu hình giao diện ban ngày để sử dụng và chia sẻ,String resource: save_day_theme_summary,Chinese parts: 儲存白天主題配置以供呼叫和分享
3133,xml_string,app\src\main\res\values-zh-rTW\strings.xml,784,save_night_theme_summary,儲存夜間主題配置以供呼叫和分享,Lưu cấu hình giao diện ban đêm để sử dụng và chia sẻ,String resource: save_night_theme_summary,Chinese parts: 儲存夜間主題配置以供呼叫和分享
3134,xml_string,app\src\main\res\values-zh-rTW\strings.xml,785,theme_list,主題列表,Danh sách giao diện,String resource: theme_list,Chinese parts: 主題列表
3135,xml_string,app\src\main\res\values-zh-rTW\strings.xml,786,theme_list_summary,使用儲存主題，匯入、分享主題,Sử dụng, nhập, chia sẻ giao diện đã lưu,String resource: theme_list_summary,"Chinese parts: 使用儲存主題, 匯入, 分享主題"
3136,xml_string,app\src\main\res\values-zh-rTW\strings.xml,787,select_theme,切換預設主題,Chọn giao diện mặc định,String resource: select_theme,Chinese parts: 切換預設主題
